alias,wbgene
Y116A8C.286,WBGene00168099
21ur-6571,WBGene00168100
Y105C5A.735,WBGene00168100
21ur-9304,WBGene00168101
W03F8.46,WBGene00168101
21ur-6324,WBGene00168102
Y51H4A.571,WBGene00168102
21ur-8174,WBGene00168103
Y105C5B.849,WBGene00168103
21ur-14215,WBGene00168104
C31H1.48,WBGene00168104
21ur-12108,WBGene00168105
F36H12.45,WBGene00168105
21ur-15391,WBGene00168106
Y45F10D.79,WBGene00168106
21ur-6469,WBGene00168107
Y7A9D.42,WBGene00168107
21ur-12600,WBGene00168108
Y53F4B.49,WBGene00168108
21ur-15230,WBGene00168109
H08M01.75,WBGene00168109
21ur-9341,WBGene00168110
Y57G11C.701,WBGene00168110
21ur-7713,WBGene00168111
Y105C5B.850,WBGene00168111
21ur-13366,WBGene00168112
F55B11.81,WBGene00168112
21ur-7069,WBGene00168113
R05A10.80,WBGene00168113
21ur-14656,WBGene00168114
Y57G11C.702,WBGene00168114
21ur-11664,WBGene00168115
C39H7.38,WBGene00168115
21ur-9868,WBGene00168116
F55B11.82,WBGene00168116
21ur-5815,WBGene00168117
T23G4.79,WBGene00168117
21ur-13734,WBGene00168118
Y73F8A.697,WBGene00168118
21ur-13197,WBGene00168119
Y105C5A.736,WBGene00168119
21ur-11825,WBGene00168120
C31H1.49,WBGene00168120
21ur-9953,WBGene00168121
C45E5.27,WBGene00168121
21ur-11248,WBGene00168122
Y57G11C.703,WBGene00168122
21ur-10783,WBGene00168123
Y73B6BL.134,WBGene00168123
21ur-13412,WBGene00168124
Y105C5B.851,WBGene00168124
21ur-13213,WBGene00168125
Y54E2A.14,WBGene00168125
21ur-14179,WBGene00168126
Y73F8A.698,WBGene00168126
21ur-8830,WBGene00168127
C31H1.50,WBGene00168127
21ur-15426,WBGene00168128
Y45F10D.80,WBGene00168128
21ur-13234,WBGene00168129
Y57G11B.150,WBGene00168129
21ur-12348,WBGene00168130
F36G3.4,WBGene00168130
21ur-6146,WBGene00168131
Y105C5A.737,WBGene00168131
21ur-14884,WBGene00168132
Y51H4A.572,WBGene00168132
21ur-5980,WBGene00168133
Y73F8A.699,WBGene00168133
21ur-12850,WBGene00168134
Y73F8A.700,WBGene00168134
21ur-15256,WBGene00168135
Y105C5B.852,WBGene00168135
21ur-13717,WBGene00168136
Y105C5A.738,WBGene00168136
21ur-7288,WBGene00168137
Y73F8A.701,WBGene00168137
21ur-13628,WBGene00168138
Y105C5A.739,WBGene00168138
21ur-12746,WBGene00168139
H12I19.73,WBGene00168139
21ur-5509,WBGene00168140
F55B11.83,WBGene00168140
21ur-8791,WBGene00168141
C47A4.95,WBGene00168141
21ur-14458,WBGene00168142
Y105C5B.853,WBGene00168142
21ur-14252,WBGene00168143
T13A10.26,WBGene00168143
21ur-10807,WBGene00168144
C31H1.51,WBGene00168144
21ur-10485,WBGene00168145
Y37A1B.207,WBGene00168145
21ur-15178,WBGene00168146
AC7.34,WBGene00168146
21ur-12772,WBGene00168147
C31H1.52,WBGene00168147
21ur-11714,WBGene00168148
C27H2.73,WBGene00168148
21ur-9125,WBGene00168149
Y51H4A.573,WBGene00168149
21ur-15289,WBGene00168150
H16O14.33,WBGene00168150
21ur-8952,WBGene00168151
Y73F8A.702,WBGene00168151
21ur-14627,WBGene00168152
Y73F8A.703,WBGene00168152
21ur-10362,WBGene00168153
E03H12.16,WBGene00168153
21ur-5745,WBGene00168154
C06E7.59,WBGene00168154
21ur-11431,WBGene00168155
K08B4.20,WBGene00168155
21ur-11703,WBGene00168156
F13G11.84,WBGene00168156
21ur-13114,WBGene00168157
Y37A1B.208,WBGene00168157
21ur-10959,WBGene00168158
B0273.59,WBGene00168158
21ur-11296,WBGene00168159
Y73B6BL.135,WBGene00168159
21ur-9753,WBGene00168160
H32C10.40,WBGene00168160
21ur-10913,WBGene00168161
Y105C5B.854,WBGene00168161
21ur-11912,WBGene00168162
Y116A8C.287,WBGene00168162
21ur-9159,WBGene00168163
C31H1.53,WBGene00168163
21ur-6996,WBGene00168164
VY10G11R.42,WBGene00168164
21ur-13675,WBGene00168165
F15G10.3,WBGene00168165
21ur-9518,WBGene00168166
C46G7.60,WBGene00168166
21ur-14915,WBGene00168167
C04F2.6,WBGene00168167
21ur-6476,WBGene00168168
C52D10.83,WBGene00168168
21ur-10509,WBGene00168169
Y73F8A.704,WBGene00168169
21ur-7412,WBGene00168170
Y105C5A.740,WBGene00168170
21ur-10672,WBGene00168171
Y41E3.303,WBGene00168171
21ur-7866,WBGene00168172
Y51H4A.574,WBGene00168172
21ur-13655,WBGene00168173
Y57G11C.704,WBGene00168173
21ur-10511,WBGene00168174
F56F12.24,WBGene00168174
21ur-11237,WBGene00168175
M03D4.42,WBGene00168175
21ur-9168,WBGene00168176
Y105C5B.855,WBGene00168176
21ur-10908,WBGene00168177
AC7.35,WBGene00168177
21ur-12846,WBGene00168178
F52D4.14,WBGene00168178
21ur-11395,WBGene00168179
F13G11.85,WBGene00168179
21ur-11837,WBGene00168180
Y57G11C.705,WBGene00168180
21ur-6968,WBGene00168181
Y7A9C.19,WBGene00168181
21ur-13804,WBGene00168182
C34G6.8,WBGene00168182
21ur-8585,WBGene00168183
T23G4.80,WBGene00168183
21ur-15111,WBGene00168184
Y105C5A.741,WBGene00168184
21ur-6545,WBGene00168185
Y105C5A.742,WBGene00168185
21ur-14635,WBGene00168186
Y73B6BL.136,WBGene00168186
21ur-13357,WBGene00168187
T23G4.81,WBGene00168187
21ur-5987,WBGene00168188
Y116A8A.84,WBGene00168188
21ur-5969,WBGene00168189
C08F11.78,WBGene00168189
21ur-12904,WBGene00168190
C01G5.14,WBGene00168190
21ur-9746,WBGene00168191
T06A10.66,WBGene00168191
21ur-7354,WBGene00168192
Y105C5B.856,WBGene00168192
21ur-7547,WBGene00168193
Y7A9A.46,WBGene00168193
21ur-15092,WBGene00168194
Y73F8A.705,WBGene00168194
21ur-7401,WBGene00168195
Y57G11C.706,WBGene00168195
21ur-9396,WBGene00168196
Y64G10A.221,WBGene00168196
21ur-14675,WBGene00168197
C27H2.74,WBGene00168197
21ur-12942,WBGene00168198
Y57G11C.707,WBGene00168198
21ur-14360,WBGene00168199
F55G11.11,WBGene00168199
21ur-6822,WBGene00168200
Y105C5B.857,WBGene00168200
21ur-11394,WBGene00168201
B0273.60,WBGene00168201
21ur-12367,WBGene00168202
F54H5.6,WBGene00168202
21ur-10713,WBGene00168203
Y105C5B.858,WBGene00168203
21ur-8042,WBGene00168204
Y45F10B.38,WBGene00168204
21ur-8946,WBGene00168205
Y41E3.304,WBGene00168205
21ur-12679,WBGene00168206
Y4C6A.34,WBGene00168206
21ur-5623,WBGene00168207
Y73B6BL.137,WBGene00168207
21ur-11850,WBGene00168208
Y105C5B.859,WBGene00168208
21ur-13021,WBGene00168209
Y105C5A.743,WBGene00168209
21ur-10945,WBGene00168210
H32C10.41,WBGene00168210
21ur-8629,WBGene00168211
Y116A8C.288,WBGene00168211
21ur-15240,WBGene00168212
Y73B6BL.138,WBGene00168212
21ur-8656,WBGene00168213
W03F8.47,WBGene00168213
21ur-14714,WBGene00168214
VY10G11R.43,WBGene00168214
21ur-8983,WBGene00168215
F55B11.84,WBGene00168215
21ur-9663,WBGene00168216
Y73F8A.706,WBGene00168216
21ur-15037,WBGene00168217
Y17G9A.49,WBGene00168217
21ur-10368,WBGene00168218
Y4C6A.35,WBGene00168218
21ur-5999,WBGene00168219
Y51H4A.575,WBGene00168219
21ur-7845,WBGene00168220
Y105C5A.744,WBGene00168220
21ur-8057,WBGene00168221
Y105C5B.860,WBGene00168221
21ur-13945,WBGene00168222
Y64G10A.222,WBGene00168222
21ur-15280,WBGene00168223
Y40H7A.207,WBGene00168223
21ur-13343,WBGene00168224
K05D4.10,WBGene00168224
21ur-11797,WBGene00168225
Y73F8A.707,WBGene00168225
21ur-11533,WBGene00168226
Y105C5B.861,WBGene00168226
21ur-5538,WBGene00168227
F44E8.25,WBGene00168227
21ur-14532,WBGene00168228
C05B10.7,WBGene00168228
21ur-13382,WBGene00168229
Y116A8C.289,WBGene00168229
21ur-12837,WBGene00168230
Y73B6BL.139,WBGene00168230
21ur-11509,WBGene00168231
Y59E9AL.20,WBGene00168231
21ur-9651,WBGene00168232
C08F11.79,WBGene00168232
21ur-7120,WBGene00168233
ZK381.19,WBGene00168233
21ur-15145,WBGene00168234
T23F6.8,WBGene00168234
21ur-9161,WBGene00168235
Y41E3.305,WBGene00168235
21ur-7363,WBGene00168236
C45E5.28,WBGene00168236
21ur-6761,WBGene00168237
Y7A9A.47,WBGene00168237
21ur-10344,WBGene00168238
H25K10.84,WBGene00168238
21ur-9046,WBGene00168239
Y105C5B.862,WBGene00168239
21ur-12393,WBGene00168240
Y105C5A.745,WBGene00168240
21ur-15063,WBGene00168241
Y55F3C.12,WBGene00168241
21ur-6447,WBGene00168242
Y67A10A.213,WBGene00168242
21ur-15663,WBGene00168243
Y10G11A.47,WBGene00168243
21ur-8037,WBGene00168244
Y57G11C.708,WBGene00168244
21ur-13876,WBGene00168245
ZK896.11,WBGene00168245
21ur-13991,WBGene00168246
Y41E3.306,WBGene00168246
21ur-14271,WBGene00168247
W03F8.48,WBGene00168247
21ur-5960,WBGene00168248
F55B11.85,WBGene00168248
21ur-11161,WBGene00168249
Y51H4A.576,WBGene00168249
21ur-14974,WBGene00168250
Y51H4A.577,WBGene00168250
21ur-12596,WBGene00168251
Y73F8A.708,WBGene00168251
21ur-6275,WBGene00168252
Y57G11C.709,WBGene00168252
21ur-7767,WBGene00168253
Y51H4A.578,WBGene00168253
21ur-6878,WBGene00168254
Y73F8A.709,WBGene00168254
21ur-8350,WBGene00168255
Y57G11C.710,WBGene00168255
21ur-15312,WBGene00168256
F38E11.19,WBGene00168256
21ur-13431,WBGene00168257
Y57G11C.711,WBGene00168257
21ur-10461,WBGene00168258
C49A9.25,WBGene00168258
21ur-12789,WBGene00168259
Y41E3.307,WBGene00168259
21ur-11518,WBGene00168260
Y57G11C.712,WBGene00168260
21ur-8157,WBGene00168261
F35D6.6,WBGene00168261
21ur-8679,WBGene00168262
Y64G10A.223,WBGene00168262
21ur-12159,WBGene00168263
C07E3.11,WBGene00168263
21ur-5848,WBGene00168264
Y105C5A.746,WBGene00168264
21ur-11168,WBGene00168265
F52B11.58,WBGene00168265
21ur-8310,WBGene00168266
Y105C5B.863,WBGene00168266
21ur-12531,WBGene00168267
Y57G11B.151,WBGene00168267
21ur-11080,WBGene00168268
Y40H7A.208,WBGene00168268
21ur-7985,WBGene00168269
Y73B6BL.140,WBGene00168269
21ur-11676,WBGene00168270
Y45F10B.39,WBGene00168270
21ur-15226,WBGene00168271
C02B10.40,WBGene00168271
21ur-9506,WBGene00168272
C05B10.8,WBGene00168272
21ur-9944,WBGene00168273
Y43D4A.101,WBGene00168273
21ur-9603,WBGene00168274
Y105C5B.864,WBGene00168274
21ur-14663,WBGene00168275
ZK20.7,WBGene00168275
21ur-11106,WBGene00168276
LLC1.60,WBGene00168276
21ur-10915,WBGene00168277
C39H7.39,WBGene00168277
21ur-9090,WBGene00168278
H04M03.41,WBGene00168278
21ur-6360,WBGene00168279
F38C2.57,WBGene00168279
21ur-6739,WBGene00168280
Y105C5A.747,WBGene00168280
21ur-11823,WBGene00168281
Y45F10C.12,WBGene00168281
21ur-5975,WBGene00168282
Y105C5B.865,WBGene00168282
21ur-11430,WBGene00168283
Y41E3.308,WBGene00168283
21ur-10577,WBGene00168284
F55B11.86,WBGene00168284
21ur-7968,WBGene00168285
Y41E3.309,WBGene00168285
21ur-11087,WBGene00168286
Y105C5B.866,WBGene00168286
21ur-6802,WBGene00168287
Y40H7A.209,WBGene00168287
21ur-6252,WBGene00168288
C35D6.81,WBGene00168288
21ur-6858,WBGene00168289
Y41E3.310,WBGene00168289
21ur-5561,WBGene00168290
Y4C6B.55,WBGene00168290
21ur-10014,WBGene00168291
T27E7.50,WBGene00168291
21ur-13513,WBGene00168292
Y57G11C.713,WBGene00168292
21ur-12190,WBGene00168293
Y57G11C.714,WBGene00168293
21ur-8882,WBGene00168294
ZK381.20,WBGene00168294
21ur-6891,WBGene00168295
AC7.36,WBGene00168295
21ur-13103,WBGene00168296
C27H2.75,WBGene00168296
21ur-12205,WBGene00168297
F59G1.9,WBGene00168297
21ur-7100,WBGene00168298
Y73F8A.710,WBGene00168298
21ur-14359,WBGene00168299
F02H6.50,WBGene00168299
21ur-10682,WBGene00168300
C39H7.40,WBGene00168300
21ur-9674,WBGene00168301
Y105C5B.867,WBGene00168301
21ur-7215,WBGene00168302
T28H11.16,WBGene00168302
21ur-13612,WBGene00168303
F52B11.59,WBGene00168303
21ur-10305,WBGene00168304
H32C10.42,WBGene00168304
21ur-6677,WBGene00168305
H34C03.10,WBGene00168305
21ur-8384,WBGene00168306
Y7A9C.20,WBGene00168306
21ur-15690,WBGene00168307
C09B9.47,WBGene00168307
21ur-5703,WBGene00168308
H08M01.76,WBGene00168308
21ur-7278,WBGene00168309
H32C10.43,WBGene00168309
21ur-9009,WBGene00168310
Y51H4A.579,WBGene00168310
21ur-15438,WBGene00168311
Y37A1B.209,WBGene00168311
21ur-14946,WBGene00168312
F41H10.20,WBGene00168312
21ur-8102,WBGene00168313
Y116A8C.290,WBGene00168313
21ur-13256,WBGene00168314
Y57G11B.152,WBGene00168314
21ur-6081,WBGene00168315
F13G11.86,WBGene00168315
21ur-8460,WBGene00168316
C45E5.29,WBGene00168316
21ur-10331,WBGene00168317
C01G5.15,WBGene00168317
21ur-5460,WBGene00168318
Y73F8A.711,WBGene00168318
21ur-7383,WBGene00168319
Y37A1B.210,WBGene00168319
21ur-8364,WBGene00168320
Y105C5B.868,WBGene00168320
21ur-8287,WBGene00168321
C09B9.48,WBGene00168321
21ur-12780,WBGene00168322
H35B03.12,WBGene00168322
21ur-12360,WBGene00168323
Y105C5A.748,WBGene00168323
21ur-7133,WBGene00168324
C09B9.49,WBGene00168324
21ur-10247,WBGene00168325
Y51H4A.580,WBGene00168325
21ur-15052,WBGene00168326
H16O14.34,WBGene00168326
21ur-12993,WBGene00168327
Y73F8A.712,WBGene00168327
21ur-6925,WBGene00168328
M199.86,WBGene00168328
21ur-13338,WBGene00168329
Y73F8A.713,WBGene00168329
21ur-12426,WBGene00168330
Y73F8A.714,WBGene00168330
21ur-12057,WBGene00168331
Y37A1A.99,WBGene00168331
21ur-6471,WBGene00168332
Y51H4A.581,WBGene00168332
21ur-9449,WBGene00168333
Y105C5B.869,WBGene00168333
21ur-14200,WBGene00168334
F26D12.52,WBGene00168334
21ur-6229,WBGene00168335
Y73F8A.715,WBGene00168335
21ur-8565,WBGene00168336
Y116A8C.291,WBGene00168336
21ur-7275,WBGene00168337
Y105C5B.870,WBGene00168337
21ur-11232,WBGene00168338
C09B9.50,WBGene00168338
21ur-10240,WBGene00168339
Y51H4A.582,WBGene00168339
21ur-12802,WBGene00168340
Y57G11C.715,WBGene00168340
21ur-10058,WBGene00168341
Y73B6BL.141,WBGene00168341
21ur-15325,WBGene00168342
Y57G11C.716,WBGene00168342
21ur-9520,WBGene00168343
R13H7.6,WBGene00168343
21ur-14909,WBGene00168344
C36A4.13,WBGene00168344
21ur-9332,WBGene00168345
Y73F8A.716,WBGene00168345
21ur-12249,WBGene00168346
B0513.61,WBGene00168346
21ur-13108,WBGene00168347
Y57G11C.717,WBGene00168347
21ur-12782,WBGene00168348
Y73F8A.717,WBGene00168348
21ur-10599,WBGene00168349
H32C10.44,WBGene00168349
21ur-7812,WBGene00168350
C47A4.96,WBGene00168350
21ur-9275,WBGene00168351
C55C3.40,WBGene00168351
21ur-14292,WBGene00168352
Y17G9A.50,WBGene00168352
21ur-13813,WBGene00168353
Y40H7A.210,WBGene00168353
21ur-11659,WBGene00168354
Y4C6A.36,WBGene00168354
21ur-13386,WBGene00168355
B0273.61,WBGene00168355
21ur-7256,WBGene00168356
Y57G11A.136,WBGene00168356
21ur-7632,WBGene00168357
Y57G11C.718,WBGene00168357
21ur-12453,WBGene00168358
Y116A8C.292,WBGene00168358
21ur-9202,WBGene00168359
Y51H4A.583,WBGene00168359
21ur-15314,WBGene00168360
Y9C9A.67,WBGene00168360
21ur-5531,WBGene00168361
Y105C5B.871,WBGene00168361
21ur-6525,WBGene00168362
Y57G11C.719,WBGene00168362
21ur-8395,WBGene00168363
Y105C5B.872,WBGene00168363
21ur-11571,WBGene00168364
Y40H7A.211,WBGene00168364
21ur-12021,WBGene00168365
Y73F8A.718,WBGene00168365
21ur-7007,WBGene00168366
R05A10.81,WBGene00168366
21ur-10051,WBGene00168367
Y37A1B.211,WBGene00168367
21ur-7523,WBGene00168368
Y73B6BL.142,WBGene00168368
21ur-15506,WBGene00168369
Y64G10A.224,WBGene00168369
21ur-8707,WBGene00168370
H25K10.85,WBGene00168370
21ur-10425,WBGene00168371
Y37A1B.212,WBGene00168371
21ur-11993,WBGene00168372
Y105C5A.749,WBGene00168372
21ur-9026,WBGene00168373
Y105C5A.750,WBGene00168373
21ur-11884,WBGene00168374
C01B10.21,WBGene00168374
21ur-11860,WBGene00168375
C29E4.16,WBGene00168375
21ur-6851,WBGene00168376
Y73F8A.719,WBGene00168376
21ur-13241,WBGene00168377
Y46C8AL.10,WBGene00168377
21ur-11721,WBGene00168378
K01G12.12,WBGene00168378
21ur-9348,WBGene00168379
C06E7.60,WBGene00168379
21ur-6774,WBGene00168380
F26D12.53,WBGene00168380
21ur-7135,WBGene00168381
T06A10.67,WBGene00168381
21ur-15081,WBGene00168382
F02D8.6,WBGene00168382
21ur-5715,WBGene00168383
Y73F8A.720,WBGene00168383
21ur-8476,WBGene00168384
Y105C5A.751,WBGene00168384
21ur-8886,WBGene00168385
Y43D4A.102,WBGene00168385
21ur-6868,WBGene00168386
Y45F10C.13,WBGene00168386
21ur-14491,WBGene00168387
Y57G11A.137,WBGene00168387
21ur-8263,WBGene00168388
Y64G10A.225,WBGene00168388
21ur-14126,WBGene00168389
Y41E3.311,WBGene00168389
21ur-5557,WBGene00168390
Y105C5B.873,WBGene00168390
21ur-8917,WBGene00168391
Y64G10A.226,WBGene00168391
21ur-7080,WBGene00168392
Y51H4A.584,WBGene00168392
21ur-11888,WBGene00168393
Y105C5B.874,WBGene00168393
21ur-8413,WBGene00168394
Y41E3.312,WBGene00168394
21ur-13246,WBGene00168395
Y73F8A.721,WBGene00168395
21ur-8456,WBGene00168396
Y64G10A.227,WBGene00168396
21ur-14348,WBGene00168397
T21H8.6,WBGene00168397
21ur-12185,WBGene00168398
Y51H4A.585,WBGene00168398
21ur-15588,WBGene00168399
Y38F2AR.15,WBGene00168399
21ur-8088,WBGene00168400
Y4C6B.56,WBGene00168400
21ur-10300,WBGene00168401
R05G6.16,WBGene00168401
21ur-9837,WBGene00168402
Y51H4A.586,WBGene00168402
21ur-15360,WBGene00168403
Y73F8A.722,WBGene00168403
21ur-7041,WBGene00168404
B0273.62,WBGene00168404
21ur-15651,WBGene00168405
Y105C5B.875,WBGene00168405
21ur-5690,WBGene00168406
Y57G11A.138,WBGene00168406
21ur-15448,WBGene00168407
Y116A8C.293,WBGene00168407
21ur-15291,WBGene00168408
F57G9.8,WBGene00168408
21ur-8530,WBGene00168409
Y57G11C.720,WBGene00168409
21ur-8996,WBGene00168410
H04M03.42,WBGene00168410
21ur-14134,WBGene00168411
B0273.63,WBGene00168411
21ur-8182,WBGene00168412
C01B10.22,WBGene00168412
21ur-13075,WBGene00168413
F13G11.87,WBGene00168413
21ur-13165,WBGene00168414
B0273.64,WBGene00168414
21ur-10963,WBGene00168415
Y64G10A.228,WBGene00168415
21ur-9440,WBGene00168416
H16O14.35,WBGene00168416
21ur-14411,WBGene00168417
Y67A10A.214,WBGene00168417
21ur-10084,WBGene00168418
Y105C5A.752,WBGene00168418
21ur-11601,WBGene00168419
Y57G11A.139,WBGene00168419
21ur-8861,WBGene00168420
Y59E9AL.21,WBGene00168420
21ur-13523,WBGene00168421
Y51H4A.587,WBGene00168421
21ur-11130,WBGene00168422
Y73B6BL.143,WBGene00168422
21ur-8527,WBGene00168423
Y105C5A.753,WBGene00168423
21ur-14592,WBGene00168424
ZK550.29,WBGene00168424
21ur-13181,WBGene00168425
Y105C5B.876,WBGene00168425
21ur-9266,WBGene00168426
C06E7.61,WBGene00168426
21ur-11965,WBGene00168427
Y105C5B.877,WBGene00168427
21ur-12696,WBGene00168428
Y73B6BL.144,WBGene00168428
21ur-6094,WBGene00168429
Y64G10A.229,WBGene00168429
21ur-14144,WBGene00168430
Y116A8C.294,WBGene00168430
21ur-6743,WBGene00168431
Y105C5A.754,WBGene00168431
21ur-10568,WBGene00168432
Y57G11C.721,WBGene00168432
21ur-14814,WBGene00168433
Y37A1B.213,WBGene00168433
21ur-5723,WBGene00168434
Y57G11C.722,WBGene00168434
21ur-7861,WBGene00168435
Y105C5B.878,WBGene00168435
21ur-5710,WBGene00168436
Y51H4A.588,WBGene00168436
21ur-10491,WBGene00168437
Y105C5B.879,WBGene00168437
21ur-15565,WBGene00168438
B0513.62,WBGene00168438
21ur-13058,WBGene00168439
T06A10.68,WBGene00168439
21ur-7118,WBGene00168440
C31H1.54,WBGene00168440
21ur-9324,WBGene00168441
Y51H4A.589,WBGene00168441
21ur-14294,WBGene00168442
F55B11.87,WBGene00168442
21ur-15018,WBGene00168443
Y73F8A.723,WBGene00168443
21ur-14768,WBGene00168444
M28.12,WBGene00168444
21ur-7946,WBGene00168445
Y64G10A.230,WBGene00168445
21ur-15335,WBGene00168446
Y73F8A.724,WBGene00168446
21ur-10503,WBGene00168447
H12I19.74,WBGene00168447
21ur-9247,WBGene00168448
Y57G11C.723,WBGene00168448
21ur-15517,WBGene00168449
Y57G11C.724,WBGene00168449
21ur-11638,WBGene00168450
T23G4.82,WBGene00168450
21ur-11616,WBGene00168451
Y7A9A.48,WBGene00168451
21ur-11840,WBGene00168452
T19E7.12,WBGene00168452
21ur-13763,WBGene00168453
C35D6.82,WBGene00168453
21ur-10149,WBGene00168454
Y37A1A.100,WBGene00168454
21ur-13396,WBGene00168455
Y105C5A.755,WBGene00168455
21ur-12527,WBGene00168456
Y105C5B.880,WBGene00168456
21ur-11631,WBGene00168457
D1007.21,WBGene00168457
21ur-11979,WBGene00168458
H10D12.6,WBGene00168458
21ur-9056,WBGene00168459
W03B1.13,WBGene00168459
21ur-14552,WBGene00168460
C33A12.23,WBGene00168460
21ur-15307,WBGene00168461
Y105C5A.756,WBGene00168461
21ur-10282,WBGene00168462
Y73F8A.725,WBGene00168462
21ur-7660,WBGene00168463
C31H1.55,WBGene00168463
21ur-10606,WBGene00168464
T11F8.8,WBGene00168464
21ur-5799,WBGene00168465
Y37A1B.214,WBGene00168465
21ur-6163,WBGene00168466
Y73F8A.726,WBGene00168466
21ur-9997,WBGene00168467
C08F11.80,WBGene00168467
21ur-13647,WBGene00168468
Y105C5A.757,WBGene00168468
21ur-7793,WBGene00168469
Y105C5A.758,WBGene00168469
21ur-12972,WBGene00168470
LLC1.61,WBGene00168470
21ur-14540,WBGene00168472
F26D12.54,WBGene00168472
21ur-11650,WBGene00168473
T13A10.27,WBGene00168473
21ur-10816,WBGene00168474
F28D1.17,WBGene00168474
21ur-9551,WBGene00168475
Y9C9A.68,WBGene00168475
21ur-15658,WBGene00168476
Y105C5B.881,WBGene00168476
21ur-10436,WBGene00168477
Y67A10A.215,WBGene00168477
21ur-14334,WBGene00168478
Y37A1A.101,WBGene00168478
21ur-13776,WBGene00168479
Y51H4A.591,WBGene00168479
21ur-7576,WBGene00168480
Y105C5A.759,WBGene00168480
21ur-9289,WBGene00168481
Y73B6BR.14,WBGene00168481
21ur-6412,WBGene00168482
Y57G11C.725,WBGene00168482
21ur-10929,WBGene00168483
Y105C5A.760,WBGene00168483
21ur-14195,WBGene00168484
Y73F8A.727,WBGene00168484
21ur-11263,WBGene00168485
T19E7.13,WBGene00168485
21ur-7641,WBGene00168486
C09B9.51,WBGene00168486
21ur-7144,WBGene00168487
Y116A8A.85,WBGene00168487
21ur-15099,WBGene00168488
T24H10.10,WBGene00168488
21ur-9541,WBGene00168489
Y105C5A.761,WBGene00168489
21ur-7657,WBGene00168490
T06A10.69,WBGene00168490
21ur-9787,WBGene00168491
Y43B11AR.10,WBGene00168491
21ur-6633,WBGene00168492
Y45F10D.81,WBGene00168492
21ur-7426,WBGene00168493
H08M01.77,WBGene00168493
21ur-10073,WBGene00168494
Y57G11B.153,WBGene00168494
21ur-12482,WBGene00168495
Y39C12A.12,WBGene00168495
21ur-6880,WBGene00168496
Y41E3.313,WBGene00168496
21ur-12219,WBGene00168497
C53D6.13,WBGene00168497
21ur-11744,WBGene00168498
Y73F8A.728,WBGene00168498
21ur-15547,WBGene00168499
B0001.9,WBGene00168499
21ur-9636,WBGene00168500
C29F4.5,WBGene00168500
21ur-12032,WBGene00168501
F52B11.60,WBGene00168501
21ur-9962,WBGene00168502
C25A8.6,WBGene00168502
21ur-11782,WBGene00168503
Y105C5B.882,WBGene00168503
21ur-9716,WBGene00168504
Y57G11C.726,WBGene00168504
21ur-12279,WBGene00168505
H28O16.3,WBGene00168505
21ur-12028,WBGene00168506
Y57G11C.727,WBGene00168506
21ur-8221,WBGene00168507
C42D4.15,WBGene00168507
21ur-13912,WBGene00168508
Y105C5B.883,WBGene00168508
21ur-7920,WBGene00168509
Y116A8B.49,WBGene00168509
21ur-11623,WBGene00168510
Y57G11A.140,WBGene00168510
21ur-8493,WBGene00168511
Y105C5A.762,WBGene00168511
21ur-7588,WBGene00168512
Y51H4A.592,WBGene00168512
21ur-7770,WBGene00168513
F52B11.61,WBGene00168513
21ur-7391,WBGene00168514
Y40H7A.212,WBGene00168514
21ur-7017,WBGene00168515
F52G2.8,WBGene00168515
21ur-10613,WBGene00168516
Y59E9AL.22,WBGene00168516
21ur-7901,WBGene00168517
C45E5.30,WBGene00168517
21ur-5529,WBGene00168518
Y105C5A.763,WBGene00168518
21ur-13262,WBGene00168519
Y22F5A.7,WBGene00168519
21ur-9011,WBGene00168520
Y51H4A.593,WBGene00168520
21ur-11220,WBGene00168521
Y105C5A.764,WBGene00168521
21ur-10746,WBGene00168522
Y105C5B.884,WBGene00168522
21ur-8036,WBGene00168523
Y105C5A.765,WBGene00168523
21ur-11513,WBGene00168524
C05C12.7,WBGene00168524
21ur-7826,WBGene00168525
Y41E3.314,WBGene00168525
21ur-8023,WBGene00168526
Y105C5A.766,WBGene00168526
21ur-12034,WBGene00168527
T13A10.28,WBGene00168527
21ur-14516,WBGene00168528
K02B2.23,WBGene00168528
21ur-14525,WBGene00168529
C39H7.41,WBGene00168529
21ur-7795,WBGene00168530
Y116A8B.50,WBGene00168530
21ur-13619,WBGene00168531
C46G7.61,WBGene00168531
21ur-13361,WBGene00168532
Y57G11A.141,WBGene00168532
21ur-15636,WBGene00168533
